timestamp_unix,timestamp_iso,participant_full_id,activity_class,missing_value_reason
1712707200000,2024-04-10T00:00:00Z,288-1-1-116,walking,
1712707260000,2024-04-10T00:01:00Z,288-1-1-116,walking,
1712707320000,2024-04-10T00:02:00Z,288-1-1-116,walking,
1712707380000,2024-04-10T00:03:00Z,288-1-1-116,walking,
1712707440000,2024-04-10T00:04:00Z,288-1-1-116,walking,
1712707500000,2024-04-10T00:05:00Z,288-1-1-116,walking,
1712707560000,2024-04-10T00:06:00Z,288-1-1-116,walking,
1712707620000,2024-04-10T00:07:00Z,288-1-1-116,,device_not_recording
1712707680000,2024-04-10T00:08:00Z,288-1-1-116,,device_not_recording
1712707740000,2024-04-10T00:09:00Z,288-1-1-116,walking,
1712707800000,2024-04-10T00:10:00Z,288-1-1-116,walking,
1712707860000,2024-04-10T00:11:00Z,288-1-1-116,walking,
1712707920000,2024-04-10T00:12:00Z,288-1-1-116,walking,
1712707980000,2024-04-10T00:13:00Z,288-1-1-116,generic,
1712708040000,2024-04-10T00:14:00Z,288-1-1-116,generic,
1712708100000,2024-04-10T00:15:00Z,288-1-1-116,generic,
1712708160000,2024-04-10T00:16:00Z,288-1-1-116,generic,
1712708220000,2024-04-10T00:17:00Z,288-1-1-116,generic,
1712708280000,2024-04-10T00:18:00Z,288-1-1-116,,device_not_recording
1712708340000,2024-04-10T00:19:00Z,288-1-1-116,generic,
1712708400000,2024-04-10T00:20:00Z,288-1-1-116,generic,
1712708460000,2024-04-10T00:21:00Z,288-1-1-116,generic,
1712708520000,2024-04-10T00:22:00Z,288-1-1-116,generic,
1712708580000,2024-04-10T00:23:00Z,288-1-1-116,generic,
1712708640000,2024-04-10T00:24:00Z,288-1-1-116,,device_not_recording
1712708700000,2024-04-10T00:25:00Z,288-1-1-116,generic,
1712708760000,2024-04-10T00:26:00Z,288-1-1-116,generic,
1712708820000,2024-04-10T00:27:00Z,288-1-1-116,generic,
1712708880000,2024-04-10T00:28:00Z,288-1-1-116,generic,
1712708940000,2024-04-10T00:29:00Z,288-1-1-116,generic,
1712709000000,2024-04-10T00:30:00Z,288-1-1-116,generic,
1712709060000,2024-04-10T00:31:00Z,288-1-1-116,generic,
1712709120000,2024-04-10T00:32:00Z,288-1-1-116,generic,
1712709180000,2024-04-10T00:33:00Z,288-1-1-116,generic,
1712709240000,2024-04-10T00:34:00Z,288-1-1-116,generic,
1712709300000,2024-04-10T00:35:00Z,288-1-1-116,generic,
1712709360000,2024-04-10T00:36:00Z,288-1-1-116,generic,
1712709420000,2024-04-10T00:37:00Z,288-1-1-116,,device_not_recording
1712709480000,2024-04-10T00:38:00Z,288-1-1-116,generic,
1712709540000,2024-04-10T00:39:00Z,288-1-1-116,generic,
1712709600000,2024-04-10T00:40:00Z,288-1-1-116,generic,
1712709660000,2024-04-10T00:41:00Z,288-1-1-116,generic,
1712709720000,2024-04-10T00:42:00Z,288-1-1-116,,device_not_recording
1712709780000,2024-04-10T00:43:00Z,288-1-1-116,generic,
1712709840000,2024-04-10T00:44:00Z,288-1-1-116,generic,
1712709900000,2024-04-10T00:45:00Z,288-1-1-116,generic,
1712709960000,2024-04-10T00:46:00Z,288-1-1-116,generic,
1712710020000,2024-04-10T00:47:00Z,288-1-1-116,generic,
1712710080000,2024-04-10T00:48:00Z,288-1-1-116,generic,
1712710140000,2024-04-10T00:49:00Z,288-1-1-116,generic,
1712710200000,2024-04-10T00:50:00Z,288-1-1-116,generic,
1712710260000,2024-04-10T00:51:00Z,288-1-1-116,generic,
1712710320000,2024-04-10T00:52:00Z,288-1-1-116,generic,
1712710380000,2024-04-10T00:53:00Z,288-1-1-116,generic,
1712710440000,2024-04-10T00:54:00Z,288-1-1-116,generic,
1712710500000,2024-04-10T00:55:00Z,288-1-1-116,generic,
1712710560000,2024-04-10T00:56:00Z,288-1-1-116,generic,
1712710620000,2024-04-10T00:57:00Z,288-1-1-116,generic,
1712710680000,2024-04-10T00:58:00Z,288-1-1-116,generic,
1712710740000,2024-04-10T00:59:00Z,288-1-1-116,generic,
1712710800000,2024-04-10T01:00:00Z,288-1-1-116,,device_not_recording
1712710860000,2024-04-10T01:01:00Z,288-1-1-116,generic,
1712710920000,2024-04-10T01:02:00Z,288-1-1-116,generic,
1712710980000,2024-04-10T01:03:00Z,288-1-1-116,generic,
1712711040000,2024-04-10T01:04:00Z,288-1-1-116,generic,
1712711100000,2024-04-10T01:05:00Z,288-1-1-116,generic,
1712711160000,2024-04-10T01:06:00Z,288-1-1-116,generic,
1712711220000,2024-04-10T01:07:00Z,288-1-1-116,generic,
1712711280000,2024-04-10T01:08:00Z,288-1-1-116,generic,
1712711340000,2024-04-10T01:09:00Z,288-1-1-116,generic,
1712711400000,2024-04-10T01:10:00Z,288-1-1-116,generic,
1712711460000,2024-04-10T01:11:00Z,288-1-1-116,generic,
1712711520000,2024-04-10T01:12:00Z,288-1-1-116,generic,
1712711580000,2024-04-10T01:13:00Z,288-1-1-116,generic,
1712711640000,2024-04-10T01:14:00Z,288-1-1-116,generic,
1712711700000,2024-04-10T01:15:00Z,288-1-1-116,generic,
1712711760000,2024-04-10T01:16:00Z,288-1-1-116,generic,
1712711820000,2024-04-10T01:17:00Z,288-1-1-116,generic,
1712711880000,2024-04-10T01:18:00Z,288-1-1-116,generic,
1712711940000,2024-04-10T01:19:00Z,288-1-1-116,generic,
1712712000000,2024-04-10T01:20:00Z,288-1-1-116,generic,
1712712060000,2024-04-10T01:21:00Z,288-1-1-116,generic,
1712712120000,2024-04-10T01:22:00Z,288-1-1-116,generic,
1712712180000,2024-04-10T01:23:00Z,288-1-1-116,generic,
1712712240000,2024-04-10T01:24:00Z,288-1-1-116,generic,
1712712300000,2024-04-10T01:25:00Z,288-1-1-116,still,
1712712360000,2024-04-10T01:26:00Z,288-1-1-116,generic,
1712712420000,2024-04-10T01:27:00Z,288-1-1-116,still,
1712712480000,2024-04-10T01:28:00Z,288-1-1-116,still,
1712712540000,2024-04-10T01:29:00Z,288-1-1-116,generic,
1712712600000,2024-04-10T01:30:00Z,288-1-1-116,still,
1712712660000,2024-04-10T01:31:00Z,288-1-1-116,still,
1712712720000,2024-04-10T01:32:00Z,288-1-1-116,still,
1712712780000,2024-04-10T01:33:00Z,288-1-1-116,generic,
1712712840000,2024-04-10T01:34:00Z,288-1-1-116,still,
1712712900000,2024-04-10T01:35:00Z,288-1-1-116,still,
1712712960000,2024-04-10T01:36:00Z,288-1-1-116,still,
1712713020000,2024-04-10T01:37:00Z,288-1-1-116,generic,
1712713080000,2024-04-10T01:38:00Z,288-1-1-116,still,
1712713140000,2024-04-10T01:39:00Z,288-1-1-116,still,
1712713200000,2024-04-10T01:40:00Z,288-1-1-116,still,
1712713260000,2024-04-10T01:41:00Z,288-1-1-116,,device_not_recording
1712713320000,2024-04-10T01:42:00Z,288-1-1-116,still,
1712713380000,2024-04-10T01:43:00Z,288-1-1-116,still,
1712713440000,2024-04-10T01:44:00Z,288-1-1-116,still,
1712713500000,2024-04-10T01:45:00Z,288-1-1-116,generic,
1712713560000,2024-04-10T01:46:00Z,288-1-1-116,still,
1712713620000,2024-04-10T01:47:00Z,288-1-1-116,still,
1712713680000,2024-04-10T01:48:00Z,288-1-1-116,still,
1712713740000,2024-04-10T01:49:00Z,288-1-1-116,still,
1712713800000,2024-04-10T01:50:00Z,288-1-1-116,generic,
1712713860000,2024-04-10T01:51:00Z,288-1-1-116,generic,
1712713920000,2024-04-10T01:52:00Z,288-1-1-116,generic,
1712713980000,2024-04-10T01:53:00Z,288-1-1-116,still,
1712714040000,2024-04-10T01:54:00Z,288-1-1-116,still,
1712714100000,2024-04-10T01:55:00Z,288-1-1-116,generic,
1712714160000,2024-04-10T01:56:00Z,288-1-1-116,generic,
1712714220000,2024-04-10T01:57:00Z,288-1-1-116,generic,
1712714280000,2024-04-10T01:58:00Z,288-1-1-116,still,
1712714340000,2024-04-10T01:59:00Z,288-1-1-116,,device_not_recording
1712714400000,2024-04-10T02:00:00Z,288-1-1-116,walking,
1712714460000,2024-04-10T02:01:00Z,288-1-1-116,generic,
1712714520000,2024-04-10T02:02:00Z,288-1-1-116,still,
1712714580000,2024-04-10T02:03:00Z,288-1-1-116,still,
1712714640000,2024-04-10T02:04:00Z,288-1-1-116,still,
1712714700000,2024-04-10T02:05:00Z,288-1-1-116,still,
1712714760000,2024-04-10T02:06:00Z,288-1-1-116,still,
1712714820000,2024-04-10T02:07:00Z,288-1-1-116,still,
1712714880000,2024-04-10T02:08:00Z,288-1-1-116,still,
1712714940000,2024-04-10T02:09:00Z,288-1-1-116,still,
1712715000000,2024-04-10T02:10:00Z,288-1-1-116,still,
1712715060000,2024-04-10T02:11:00Z,288-1-1-116,generic,
1712715120000,2024-04-10T02:12:00Z,288-1-1-116,,device_not_recording
1712715180000,2024-04-10T02:13:00Z,288-1-1-116,still,
1712715240000,2024-04-10T02:14:00Z,288-1-1-116,still,
1712715300000,2024-04-10T02:15:00Z,288-1-1-116,still,
1712715360000,2024-04-10T02:16:00Z,288-1-1-116,generic,
1712715420000,2024-04-10T02:17:00Z,288-1-1-116,still,
1712715480000,2024-04-10T02:18:00Z,288-1-1-116,generic,
1712715540000,2024-04-10T02:19:00Z,288-1-1-116,,device_not_recording
1712715600000,2024-04-10T02:20:00Z,288-1-1-116,still,
1712715660000,2024-04-10T02:21:00Z,288-1-1-116,still,
1712715720000,2024-04-10T02:22:00Z,288-1-1-116,still,
1712715780000,2024-04-10T02:23:00Z,288-1-1-116,still,
1712715840000,2024-04-10T02:24:00Z,288-1-1-116,still,
1712715900000,2024-04-10T02:25:00Z,288-1-1-116,still,
1712715960000,2024-04-10T02:26:00Z,288-1-1-116,still,
1712716020000,2024-04-10T02:27:00Z,288-1-1-116,still,
1712716080000,2024-04-10T02:28:00Z,288-1-1-116,generic,
1712716140000,2024-04-10T02:29:00Z,288-1-1-116,still,
1712716200000,2024-04-10T02:30:00Z,288-1-1-116,generic,
1712716260000,2024-04-10T02:31:00Z,288-1-1-116,,device_not_recording
1712716320000,2024-04-10T02:32:00Z,288-1-1-116,generic,
1712716380000,2024-04-10T02:33:00Z,288-1-1-116,still,
1712716440000,2024-04-10T02:34:00Z,288-1-1-116,still,
1712716500000,2024-04-10T02:35:00Z,288-1-1-116,generic,
1712716560000,2024-04-10T02:36:00Z,288-1-1-116,generic,
1712716620000,2024-04-10T02:37:00Z,288-1-1-116,still,
1712716680000,2024-04-10T02:38:00Z,288-1-1-116,generic,
1712716740000,2024-04-10T02:39:00Z,288-1-1-116,generic,
1712716800000,2024-04-10T02:40:00Z,288-1-1-116,generic,
1712716860000,2024-04-10T02:41:00Z,288-1-1-116,still,
1712716920000,2024-04-10T02:42:00Z,288-1-1-116,still,
1712716980000,2024-04-10T02:43:00Z,288-1-1-116,still,
1712717040000,2024-04-10T02:44:00Z,288-1-1-116,still,
1712717100000,2024-04-10T02:45:00Z,288-1-1-116,still,
1712717160000,2024-04-10T02:46:00Z,288-1-1-116,generic,
1712717220000,2024-04-10T02:47:00Z,288-1-1-116,still,
1712717280000,2024-04-10T02:48:00Z,288-1-1-116,still,
1712717340000,2024-04-10T02:49:00Z,288-1-1-116,still,
1712717400000,2024-04-10T02:50:00Z,288-1-1-116,generic,
1712717460000,2024-04-10T02:51:00Z,288-1-1-116,generic,
1712717520000,2024-04-10T02:52:00Z,288-1-1-116,still,
1712717580000,2024-04-10T02:53:00Z,288-1-1-116,still,
1712717640000,2024-04-10T02:54:00Z,288-1-1-116,generic,
1712717700000,2024-04-10T02:55:00Z,288-1-1-116,,device_not_recording
1712717760000,2024-04-10T02:56:00Z,288-1-1-116,still,
1712717820000,2024-04-10T02:57:00Z,288-1-1-116,generic,
1712717880000,2024-04-10T02:58:00Z,288-1-1-116,still,
1712717940000,2024-04-10T02:59:00Z,288-1-1-116,generic,
1712718000000,2024-04-10T03:00:00Z,288-1-1-116,still,
1712718060000,2024-04-10T03:01:00Z,288-1-1-116,,device_not_recording
1712718120000,2024-04-10T03:02:00Z,288-1-1-116,still,
1712718180000,2024-04-10T03:03:00Z,288-1-1-116,generic,
1712718240000,2024-04-10T03:04:00Z,288-1-1-116,still,
1712718300000,2024-04-10T03:05:00Z,288-1-1-116,still,
1712718360000,2024-04-10T03:06:00Z,288-1-1-116,still,
1712718420000,2024-04-10T03:07:00Z,288-1-1-116,still,
1712718480000,2024-04-10T03:08:00Z,288-1-1-116,still,
1712718540000,2024-04-10T03:09:00Z,288-1-1-116,,device_not_recording
1712718600000,2024-04-10T03:10:00Z,288-1-1-116,still,
1712718660000,2024-04-10T03:11:00Z,288-1-1-116,generic,
1712718720000,2024-04-10T03:12:00Z,288-1-1-116,still,
1712718780000,2024-04-10T03:13:00Z,288-1-1-116,still,
1712718840000,2024-04-10T03:14:00Z,288-1-1-116,generic,
1712718900000,2024-04-10T03:15:00Z,288-1-1-116,generic,
1712718960000,2024-04-10T03:16:00Z,288-1-1-116,walking,
1712719020000,2024-04-10T03:17:00Z,288-1-1-116,generic,
1712719080000,2024-04-10T03:18:00Z,288-1-1-116,generic,
1712719140000,2024-04-10T03:19:00Z,288-1-1-116,generic,
1712719200000,2024-04-10T03:20:00Z,288-1-1-116,,device_not_recording
1712719260000,2024-04-10T03:21:00Z,288-1-1-116,generic,
1712719320000,2024-04-10T03:22:00Z,288-1-1-116,generic,
1712719380000,2024-04-10T03:23:00Z,288-1-1-116,generic,
1712719440000,2024-04-10T03:24:00Z,288-1-1-116,generic,
1712719500000,2024-04-10T03:25:00Z,288-1-1-116,generic,
1712719560000,2024-04-10T03:26:00Z,288-1-1-116,still,
1712719620000,2024-04-10T03:27:00Z,288-1-1-116,still,
1712719680000,2024-04-10T03:28:00Z,288-1-1-116,still,
1712719740000,2024-04-10T03:29:00Z,288-1-1-116,still,
1712719800000,2024-04-10T03:30:00Z,288-1-1-116,still,
1712719860000,2024-04-10T03:31:00Z,288-1-1-116,still,
1712719920000,2024-04-10T03:32:00Z,288-1-1-116,still,
1712719980000,2024-04-10T03:33:00Z,288-1-1-116,still,
1712720040000,2024-04-10T03:34:00Z,288-1-1-116,still,
1712720100000,2024-04-10T03:35:00Z,288-1-1-116,still,
1712720160000,2024-04-10T03:36:00Z,288-1-1-116,still,
1712720220000,2024-04-10T03:37:00Z,288-1-1-116,still,
1712720280000,2024-04-10T03:38:00Z,288-1-1-116,still,
1712720340000,2024-04-10T03:39:00Z,288-1-1-116,still,
1712720400000,2024-04-10T03:40:00Z,288-1-1-116,still,
1712720460000,2024-04-10T03:41:00Z,288-1-1-116,still,
1712720520000,2024-04-10T03:42:00Z,288-1-1-116,still,
1712720580000,2024-04-10T03:43:00Z,288-1-1-116,still,
1712720640000,2024-04-10T03:44:00Z,288-1-1-116,still,
1712720700000,2024-04-10T03:45:00Z,288-1-1-116,still,
1712720760000,2024-04-10T03:46:00Z,288-1-1-116,still,
1712720820000,2024-04-10T03:47:00Z,288-1-1-116,still,
1712720880000,2024-04-10T03:48:00Z,288-1-1-116,still,
1712720940000,2024-04-10T03:49:00Z,288-1-1-116,still,
1712721000000,2024-04-10T03:50:00Z,288-1-1-116,still,
1712721060000,2024-04-10T03:51:00Z,288-1-1-116,still,
1712721120000,2024-04-10T03:52:00Z,288-1-1-116,still,
1712721180000,2024-04-10T03:53:00Z,288-1-1-116,still,
1712721240000,2024-04-10T03:54:00Z,288-1-1-116,still,
1712721300000,2024-04-10T03:55:00Z,288-1-1-116,,device_not_recording
1712721360000,2024-04-10T03:56:00Z,288-1-1-116,still,
1712721420000,2024-04-10T03:57:00Z,288-1-1-116,still,
1712721480000,2024-04-10T03:58:00Z,288-1-1-116,still,
1712721540000,2024-04-10T03:59:00Z,288-1-1-116,still,
1712721600000,2024-04-10T04:00:00Z,288-1-1-116,still,
1712721660000,2024-04-10T04:01:00Z,288-1-1-116,still,
1712721720000,2024-04-10T04:02:00Z,288-1-1-116,still,
1712721780000,2024-04-10T04:03:00Z,288-1-1-116,still,
1712721840000,2024-04-10T04:04:00Z,288-1-1-116,still,
1712721900000,2024-04-10T04:05:00Z,288-1-1-116,still,
1712721960000,2024-04-10T04:06:00Z,288-1-1-116,still,
1712722020000,2024-04-10T04:07:00Z,288-1-1-116,still,
1712722080000,2024-04-10T04:08:00Z,288-1-1-116,,device_not_recording
1712722140000,2024-04-10T04:09:00Z,288-1-1-116,still,
1712722200000,2024-04-10T04:10:00Z,288-1-1-116,still,
1712722260000,2024-04-10T04:11:00Z,288-1-1-116,still,
1712722320000,2024-04-10T04:12:00Z,288-1-1-116,still,
1712722380000,2024-04-10T04:13:00Z,288-1-1-116,,device_not_recording
1712722440000,2024-04-10T04:14:00Z,288-1-1-116,still,
1712722500000,2024-04-10T04:15:00Z,288-1-1-116,still,
1712722560000,2024-04-10T04:16:00Z,288-1-1-116,still,
1712722620000,2024-04-10T04:17:00Z,288-1-1-116,still,
1712722680000,2024-04-10T04:18:00Z,288-1-1-116,still,
1712722740000,2024-04-10T04:19:00Z,288-1-1-116,,device_not_recording
1712722800000,2024-04-10T04:20:00Z,288-1-1-116,still,
1712722860000,2024-04-10T04:21:00Z,288-1-1-116,still,
1712722920000,2024-04-10T04:22:00Z,288-1-1-116,still,
1712722980000,2024-04-10T04:23:00Z,288-1-1-116,still,
1712723040000,2024-04-10T04:24:00Z,288-1-1-116,still,
1712723100000,2024-04-10T04:25:00Z,288-1-1-116,still,
1712723160000,2024-04-10T04:26:00Z,288-1-1-116,still,
1712723220000,2024-04-10T04:27:00Z,288-1-1-116,still,
1712723280000,2024-04-10T04:28:00Z,288-1-1-116,still,
1712723340000,2024-04-10T04:29:00Z,288-1-1-116,still,
1712723400000,2024-04-10T04:30:00Z,288-1-1-116,still,
1712723460000,2024-04-10T04:31:00Z,288-1-1-116,still,
1712723520000,2024-04-10T04:32:00Z,288-1-1-116,,device_not_recording
1712723580000,2024-04-10T04:33:00Z,288-1-1-116,still,
1712723640000,2024-04-10T04:34:00Z,288-1-1-116,still,
1712723700000,2024-04-10T04:35:00Z,288-1-1-116,still,
1712723760000,2024-04-10T04:36:00Z,288-1-1-116,still,
1712723820000,2024-04-10T04:37:00Z,288-1-1-116,still,
1712723880000,2024-04-10T04:38:00Z,288-1-1-116,still,
1712723940000,2024-04-10T04:39:00Z,288-1-1-116,still,
1712724000000,2024-04-10T04:40:00Z,288-1-1-116,still,
1712724060000,2024-04-10T04:41:00Z,288-1-1-116,still,
1712724120000,2024-04-10T04:42:00Z,288-1-1-116,,device_not_recording
1712724180000,2024-04-10T04:43:00Z,288-1-1-116,still,
1712724240000,2024-04-10T04:44:00Z,288-1-1-116,still,
1712724300000,2024-04-10T04:45:00Z,288-1-1-116,still,
1712724360000,2024-04-10T04:46:00Z,288-1-1-116,still,
1712724420000,2024-04-10T04:47:00Z,288-1-1-116,still,
1712724480000,2024-04-10T04:48:00Z,288-1-1-116,still,
1712724540000,2024-04-10T04:49:00Z,288-1-1-116,still,
1712724600000,2024-04-10T04:50:00Z,288-1-1-116,still,
1712724660000,2024-04-10T04:51:00Z,288-1-1-116,still,
1712724720000,2024-04-10T04:52:00Z,288-1-1-116,still,
1712724780000,2024-04-10T04:53:00Z,288-1-1-116,still,
1712724840000,2024-04-10T04:54:00Z,288-1-1-116,,device_not_recording
1712724900000,2024-04-10T04:55:00Z,288-1-1-116,still,
1712724960000,2024-04-10T04:56:00Z,288-1-1-116,still,
1712725020000,2024-04-10T04:57:00Z,288-1-1-116,still,
1712725080000,2024-04-10T04:58:00Z,288-1-1-116,still,
1712725140000,2024-04-10T04:59:00Z,288-1-1-116,still,
1712725200000,2024-04-10T05:00:00Z,288-1-1-116,still,
1712725260000,2024-04-10T05:01:00Z,288-1-1-116,still,
1712725320000,2024-04-10T05:02:00Z,288-1-1-116,still,
1712725380000,2024-04-10T05:03:00Z,288-1-1-116,still,
1712725440000,2024-04-10T05:04:00Z,288-1-1-116,still,
1712725500000,2024-04-10T05:05:00Z,288-1-1-116,still,
1712725560000,2024-04-10T05:06:00Z,288-1-1-116,,device_not_recording
1712725620000,2024-04-10T05:07:00Z,288-1-1-116,still,
1712725680000,2024-04-10T05:08:00Z,288-1-1-116,still,
1712725740000,2024-04-10T05:09:00Z,288-1-1-116,still,
1712725800000,2024-04-10T05:10:00Z,288-1-1-116,still,
1712725860000,2024-04-10T05:11:00Z,288-1-1-116,,device_not_recording
1712725920000,2024-04-10T05:12:00Z,288-1-1-116,still,
1712725980000,2024-04-10T05:13:00Z,288-1-1-116,still,
1712726040000,2024-04-10T05:14:00Z,288-1-1-116,still,
1712726100000,2024-04-10T05:15:00Z,288-1-1-116,still,
1712726160000,2024-04-10T05:16:00Z,288-1-1-116,still,
1712726220000,2024-04-10T05:17:00Z,288-1-1-116,still,
1712726280000,2024-04-10T05:18:00Z,288-1-1-116,still,
1712726340000,2024-04-10T05:19:00Z,288-1-1-116,still,
1712726400000,2024-04-10T05:20:00Z,288-1-1-116,still,
1712726460000,2024-04-10T05:21:00Z,288-1-1-116,still,
1712726520000,2024-04-10T05:22:00Z,288-1-1-116,still,
1712726580000,2024-04-10T05:23:00Z,288-1-1-116,still,
1712726640000,2024-04-10T05:24:00Z,288-1-1-116,still,
1712726700000,2024-04-10T05:25:00Z,288-1-1-116,still,
1712726760000,2024-04-10T05:26:00Z,288-1-1-116,still,
1712726820000,2024-04-10T05:27:00Z,288-1-1-116,still,
1712726880000,2024-04-10T05:28:00Z,288-1-1-116,still,
1712726940000,2024-04-10T05:29:00Z,288-1-1-116,still,
1712727000000,2024-04-10T05:30:00Z,288-1-1-116,still,
1712727060000,2024-04-10T05:31:00Z,288-1-1-116,still,
1712727120000,2024-04-10T05:32:00Z,288-1-1-116,still,
1712727180000,2024-04-10T05:33:00Z,288-1-1-116,,device_not_recording
1712727240000,2024-04-10T05:34:00Z,288-1-1-116,still,
1712727300000,2024-04-10T05:35:00Z,288-1-1-116,still,
1712727360000,2024-04-10T05:36:00Z,288-1-1-116,still,
1712727420000,2024-04-10T05:37:00Z,288-1-1-116,still,
1712727480000,2024-04-10T05:38:00Z,288-1-1-116,still,
1712727540000,2024-04-10T05:39:00Z,288-1-1-116,still,
1712727600000,2024-04-10T05:40:00Z,288-1-1-116,still,
1712727660000,2024-04-10T05:41:00Z,288-1-1-116,still,
1712727720000,2024-04-10T05:42:00Z,288-1-1-116,still,
1712727780000,2024-04-10T05:43:00Z,288-1-1-116,still,
1712727840000,2024-04-10T05:44:00Z,288-1-1-116,,device_not_recording
1712727900000,2024-04-10T05:45:00Z,288-1-1-116,still,
1712727960000,2024-04-10T05:46:00Z,288-1-1-116,still,
1712728020000,2024-04-10T05:47:00Z,288-1-1-116,still,
1712728080000,2024-04-10T05:48:00Z,288-1-1-116,still,
1712728140000,2024-04-10T05:49:00Z,288-1-1-116,still,
1712728200000,2024-04-10T05:50:00Z,288-1-1-116,still,
1712728260000,2024-04-10T05:51:00Z,288-1-1-116,still,
1712728320000,2024-04-10T05:52:00Z,288-1-1-116,still,
1712728380000,2024-04-10T05:53:00Z,288-1-1-116,still,
1712728440000,2024-04-10T05:54:00Z,288-1-1-116,still,
1712728500000,2024-04-10T05:55:00Z,288-1-1-116,still,
1712728560000,2024-04-10T05:56:00Z,288-1-1-116,,device_not_recording
1712728620000,2024-04-10T05:57:00Z,288-1-1-116,still,
1712728680000,2024-04-10T05:58:00Z,288-1-1-116,still,
1712728740000,2024-04-10T05:59:00Z,288-1-1-116,still,
1712728800000,2024-04-10T06:00:00Z,288-1-1-116,still,
1712728860000,2024-04-10T06:01:00Z,288-1-1-116,still,
1712728920000,2024-04-10T06:02:00Z,288-1-1-116,still,
1712728980000,2024-04-10T06:03:00Z,288-1-1-116,,device_not_recording
1712729040000,2024-04-10T06:04:00Z,288-1-1-116,still,
1712729100000,2024-04-10T06:05:00Z,288-1-1-116,still,
